file,line,sentiment,mixed,negative,neutral,positive,review
lil-review-j.csv,10,POSITIVE,0.025077052,0.202204481,0.002745867,0.769972563,나는 찐내싫다 연무량많은게좋다하면 릴 강추 주변에서 다 노담하거나 궐련형쓰는 추세라 저도 따라 아이코스 샀는데 아 저는 그 아이코스 특유의 찐내도 너무 싫고흡연하러가서 맛이없으니까 오히려 더 스트레스받고오더라고요주변에서 추천해주길래 구매했는데 너무 좋네요아 확실히 카트리지 인식 잘 못하는군 있는듯하네여 새거 사다가 꽃았는데 카트리지 없다구떠서 뺐다꼽으면되구 무튼 그런거저렁거 다 빼고 좋네요
lil-review-j.csv,11,MIXED,0.935148358,0.059134085,6.62E-04,0.005055554,마음에 들어요 일요일 주문배송 지연으로 월욜 오후 수령후기쓰는 오늘이.ㅜㅜ수령한지 3일째인 수욜인데변기에 빠트려 쑥 들어갔어요.ㅠㅠ변기물이 차올라 펌프질을 얼마나했는지 변기 뜯어야하나(회사 변기)ㅠ오늘 쌩고생을ㅠ나쁘지않아요..그런데 7만원이 쑹~날라가서재구매는 고민이고친구가 대리 구매 해달라해서같은 색상 주문해줬는데바라보면 맘 아플듯ㅠ주의 : 장실 들고가지마세요.저도 피는곳은 다른곳인데삼실 가져다두고 장실가기 귀찮아서ㅠ 갔다가 봉변.이런 케이스 많더라구요 검색하니다들 조심!!
lil-review-j.csv,12,NEGATIVE,0.009839401,0.703232527,0.005122912,0.281805187,가성비 좋은 전자담배에요 남친이 연초 끊고 싶다고해서 생일선물겸 저도 같이 릴 하이브리드 2.0 두개를 구입했습니다.이게 복불복인건지 카트리지 한개당 믹스한갑 분량이라고 했는데 남친은 한갑분량이 되고 저는 한갑을 다 못피고 카트리지가 떨어지더라구요두번째도 그래서 세번째두 그러겠지 했는데 이번에는 한갑을 다 피웠는데 카트리지가 떨어졌다고 떠서 열어서 확인해보니 반이나 남아있더라구요 카트리지를 뺐다가 다시 꼈더니 풀이라고 떠서 17가치정도 피니깐 떨어져요 왜이러는걸까요~?이런점만 빼면 재탕이 가능해서 담배값도 아낄수있는 장점이 있어서 일단 계속 사용해보려구 합니다.남친은 이상없다고 좋다고 합니다그리고 제가 두번까지 재탕해봤는데 두번 재탕은 좀 타격감이 많이 약해져서 재탕은 한 번만 하는 걸 추천합니다.
lil-review-j.csv,13,POSITIVE,0.006919969,0.125378922,0.004926506,0.86277467,지금껏 경험해본 전담중 최고 연무량과 맛 그리고 특유에 찐담향이 안나서 너무 좋습니다. 기기값은 어디서 구매하나 같아서 빠른배송 쿠팡에서 구매 했어요.하이브리드 처음 접하시는 분들은 담배값과 액상값 계산들 해보셨을겁니다. 액상 오백원 담배값 사천오백원 하면 일반 연초보다 금액이더 비싸게 계산되기 마련인데 한가지 요전담에 팀을 드리면 담배를 한번 피우고 버리지마시고 2회에서 3회까지 피우셔도 향은 처음만 못하지만 연무는 액상빨로 나오는것이기 때문에 전혀 흡연 활동에 전혀 지장없습니다. 주변에 그렇게 피우시는분들 많네요ㅋ담배값을 3분에 1로 줄이는 좋은 아이템 입니다ㅋ
lil-review-j.csv,14,POSITIVE,4.90E-04,0.111604787,0.146068439,0.741836429,처음부터 카트리지 용량 파악을 얘가 못해서 눈으로 잘 확인하고 교체시기에 잘 교체 바랍니다.
lil-review-j.csv,15,POSITIVE,0.001045821,4.93E-05,6.29E-05,0.998842061,너무 예쁩니다 색도 디자인도 넘 이쁘고 고급져요 실물이 더 예쁩니다솔리드에서 갈아탔어요 만족합니다
lil-review-j.csv,16,MIXED,0.938639045,0.001982021,0.031052314,0.028326642,실사용 후기 배터리용량 :23개비 정도 사용가능액상용량: 동일하게 23개비 정도내구성: 안 쩔어트려서 모름 그러나 주위사람들 말로는 준수한편이라고함디자인: 맘에 안들면 케이스.스티커 등 선택 다양무게: CSV들보단 무겁지만 신경 안쓰이는정도종합: 맛은 호불호가 많이갈리겠지만 성능은 굿 주변에 추천할정도는됨
lil-review-j.csv,17,NEGATIVE,2.41E-04,0.586833954,0.002120371,0.41080454,연초 피우는 친구한테서 재떨이 냄새가 나길래 깜짝 놀라서 저도 연초 끊고 이걸로 바꿨는데 멘솔 피우니까 타격감도 적당하구 연초 생각도 안나네요!! 지금 가격도 많이 저렴해져서 메리트 있는거 같아요!
lil-review-j.csv,18,POSITIVE,0.046718024,0.002402823,7.72E-04,0.95010668,남편이 새해에는 담배를 줄여 보겠다고 전자담배로 바꿔보겠다고 사달라하여 구매하게 되었어요.알아본 봐로는 릴 하이브리드2.0이 가장 평도 좋고 마음에 들었나봐요. 편의점에서 구매하려니 예약해야 된다고 하기에 쿠팡 로켓으로 주문했어요.전자담배도 쿠팡에서 구매 할 수 있다니 놀랍고 편한 세상에 살고 있는것 같아요.디자인도 실버라 깔끔하고 예쁘네요.전담이 연초보다는 타격감이 적겠지만 남편이 노력해 보겠다고 하니 믿어봐야죠.가격 결코 싸지는 않지만 남편이 이것도 이제는 저렴히 파는거라고 하네요.남편이 색상도 그립감도 좋다고 만족하네요.
lil-review-j.csv,19,NEGATIVE,0.403361291,0.56848675,3.52E-04,0.027799916,릴이지쓰다 고장나서 주문했어요 릴이지 구매한 지 5개월 조금 안됐는데액상누수로 전원이고 충전이고 지 마음대로 되고 싶을때만 되길래서울북부지점에 수리하러 갔더니 뚜껑빼고 뒤집어서 털면 누수된 액상나온다고털어서 쓰라길래 이게 수리인가 열받아서 주문했어요그래서 색상 대충보고 주문했는데 할아버지 은단색상이 왔어요제대로 안 본 제 잘못입니다 ㅠㅠ제품은 마음에 들어요 역시 2.0이 좋네요릴이지 쓰실 분들 그냥 3만원 추가해서 2.0 사세요 제발 ㅠㅠ릴이지에 비해 빨아들이는 느낌도 훨씬 부드럽고 진동도 고급져요릴 하이브리드 시리즈 다 써봤지만 역시 2.0이 최고에요
lil-review-j.csv,20,NEGATIVE,1.77E-05,0.670832872,0.320952088,0.00819736,"타격감은 중간정도이고 흡입할때 기계소리?가 나고 기계도 뜨끈뜨끈해지고 꽂는것고 뜨거워져요!연초 생각나서 병행하게 되네여,,"
lil-review-j.csv,21,NEGATIVE,3.20E-06,0.999347627,4.78E-04,1.71E-04,충전은 꼭 해당 같이오는 충전기로 하세요 아무도 나에게 알려주지않음 ㅜㅜㅜㅜㅜㅜㅠㅠㅠ 연초 10년폈다가 처음으로 궐련형으로 샀는데 그냥 집에있는 충전기로 충전했더니 지혼자서 갑자기 담배도 안꽂았는데 불들어오고.. as센터가니 얘 전용 충전기로만 하라는소리들음 까다로운놈..
lil-review-j.csv,22,POSITIVE,4.55E-04,0.333661884,0.193034068,0.472848564,구매가 69000세일하길래 구입했어요 그런데 잠깐세일이 아니라 재고떨이인지 계속 이가격에 판매중이네요 ㅋ;
lil-review-j.csv,23,MIXED,0.680487752,0.258339942,2.64E-04,0.060907815,연초에서 갈아탔어용. 첨에 2.0사기 부담스러워서 하이브리드 ez로 시작했는데떨어뜨려서 액상 줄줄 새는 김에 함 사봤습니다! 색도 너무 이쁘구 진짜 맛있어요ㅠㅠㅠ인터넷이 ez나 2.0이나 똑같다 그래서 싼거 산거였는데 아닙니다...진짜 맛이 아예 달라요ez는 너무 뻑뻑하고 컥컥거리게 되는 그럼 느낌이라 진짜 못피겠던데 얘는 완전 부드럽습니다연초에서 갈아타려는데 비싸서 고민인분들은 그냥 2.0사셔요...ez사지 말아요 진짜 노맛임 목아파서 못펴요
lil-review-j.csv,24,POSITIVE,0.151494384,0.030102318,6.44E-04,0.817759037,색상 아주 고급짐 첫 릴 사용으로 좋은기억만 안고 가는데 첫 제품의 색상은 블랙사용하며 잘쓰다가 잃어 버렸습니다..그러던 중 다시 연초로 갈아 탔지만 연무감 좋고 쩐내도 나지 않은 이 릴 제품을 다시 구입 하였습니다 블랙 색상은 많은 사진 리뷰가 있었는데 이 실버제품은 리뷰가 없기에 하나 올려요 처음에는 화이트 색상으로 구입 하려 했으나 실버 상당히 고급지고 볼매입니다 ~블랙 화이트에 비해 저는 실버 아주아주 마음에 들어여~ 잘 피고 잘 갖고 다니렵니다~
lil-review-j.csv,25,MIXED,0.981399119,0.014470151,0.001302701,0.002827988,좋아요 화이트 블랙 이번엔 실버까지 구매하게 _요 카트리지 용량 표시가 정확하지 않을때도 있지만요 연초는 싫고 믹스가 좋아서요
lil-review-j.csv,26,MIXED,0.87766999,0.085417062,0.024678912,0.012234157,밧데리 수명좀 늘려주면 좋으련만.....1년도 안되 바꾸게 만들고....
lil-review-j.csv,27,POSITIVE,2.43E-05,1.91E-05,1.74E-04,0.999782383,빠른배송 감사합니다. 예쁘고 좋네요 수고하세요 사이즈 디자인 오두 100% 맘에 듭니다.감사합니다 많이 파세요 전자담배 하실분 꼭 추천합니다.
lil-review-j.csv,28,NEGATIVE,0.001792711,0.909769118,0.065743238,0.022694957,"편의점에서 구매한거랑 다른가봐요? 편의점에서 구매해서 사용했었는데, 어제 분실해서 로켓배송으로 구매했습니다. 정확하게 기억이 나진 않지만 약 2달전 편의점에서 구매했었고, 구성품으로는 본체+충전기 였던 것으로 기억해요.로켓배송으로 구매해서 보니까 본체+충전기 외에 클리닝 핀, 클리닝 스틱이 들어있네요? 리뉴얼 되었는지는 잘 모르겠습니다.어쨌든, 사용하는데 카트리지를 뺏다 끼거나, 윗부분 뚜껑을 뺏다 끼는데 이전보다 더 견고한 느낌이예요. 저는 조금 빡빡한(?) 느낌이 더 안전해보여서 마음에 들더라구요.또 은색 생상도 생각했던 것 보다 더 마음에 드는 것 같습니다."
lil-review-j.csv,29,NEGATIVE,2.17E-05,0.999611676,6.07E-05,3.06E-04,몇달 사용중인데 사고나서 3일째부터 두모금째되면 항상 분리됐다는 표시 뜨면서 꺼짐초기화시켜도 계속 재발해서 킹받았는데 일하니까 서비스센터 갈 시간이 없어서 그냥 저냥 씀요즘은 날이 슬슬 풀려서 그런지 그런 현상이 줄었는데 여러모로 좀 별로임. 액상도 반틈 남았는데 최저라고 뜨고..
lil-review-j.csv,30,MIXED,0.78304261,0.013876491,4.64E-05,0.203034386,색감 너무 예쁨 일단 저는 릴을 1년이상 기본적으로 사용한 사람으로써 다른 전담에 비해 가장 찐내 비린내가 안나고 타격감도 괜찮고 편하고 예쁘고해서 두개로 충전 돌려가면서 썼습니다.오래쓰다보니 에러가 나더군요 그리고 몇번 떨궈서 안에 충전하는게 깨져서 하나 버리게되면서 제가 좋아하는 실버가 나왔길래 냉큼 구매했습니다 색감 예쁘고 사용감은 뭐 말할것 없이 좋아요.
lil-review-j.csv,31,NEGATIVE,5.47E-04,0.6121912,0.295983702,0.091278069,시대에 따라가자 연초피면 범죄자 되는 것 같은 분위기에 반강제적 전자담배로 갈아탔습니다 집에서 펴도 쩐내가 안나서 좋아요~
lil-review-j.csv,32,NEGATIVE,9.06E-05,0.973162234,0.007064397,0.019682761,"써보니 자주 청소 할필요없음배터리는 조루임.2번 베이핑 햇는데 10프로가 달아있음..ㅡ.,ㅡ완충해도 하루를못버틸거같은 불안감카트리지는 따로구매 해야하고 인식률 저조이게 왜 8만원대인지 모르겠음..히츠/핏 호환안됨 믹스만 사서 베이핑 해야하는데 연초피다 이거 입문하면 하루에 3갑은 펴야 만족할꺼임장점은 잿가루가 안남는거랑 연초 생각이 안난다는점이거 2개임 딴 장점없음"
lil-review-j.csv,33,POSITIVE,1.20E-04,7.46E-04,0.002051397,0.997082531,담배쩐내때문에 구매했는데 괜찮네요 불량이 많다는데 불량도 없고 잘 쓰고있습니다
lil-review-j.csv,34,NEUTRAL,1.54E-04,0.080195613,0.880810082,0.038840078,에이블 사려다 다시 하이브리드 2.0 으로 왔습니다만-족
lil-review-j.csv,35,NEGATIVE,3.87E-06,0.999612272,2.74E-04,1.10E-04,한번씩 작동이 안된다네요카트리지 다시 뺐다켜야 작동되요보름도 안됐는데 벌써 세번째 그런다네요 ㅡㅡ
lil-review-j.csv,36,NEGATIVE,6.24E-05,0.990316212,0.003052033,0.006569291,"오류 헤드가 있는데 없다던가 스틱이 없다던가 오류는 좀 뜨는편 하지만 10년 가까이핀 연초를 끊었다,,,,!!아기키우면서 담배도 육퇴하고피는데 죄_감들어서 사봄 ㅎㅎ 결론은 대만족"
lil-review-j.csv,37,POSITIVE,8.95E-05,0.001218985,0.012794683,0.985896766,친구소개로구매햇는데기존쓰던것보다충전됴오레갸고좋다 친구 소개로 구매햇는데 기존 쓰던것보다 충전됴 오레갸고 좋으다
lil-review-j.csv,38,POSITIVE,1.67E-05,4.73E-04,0.009204316,0.990306377,연초에서 전자담배로 갈아타려고 샀는데 아주 잘 쓰고 있습니다
lil-review-j.csv,39,POSITIVE,3.79E-04,0.001730024,0.012865888,0.985024989,"고민끝에 이거저거 비교해보다 골랐는데 잘고른듯싶습니다.몇몇분이 불만족이 있으셔서 찜찜하게 선택한건맞는데,저는 아주 잘산듯하고,불편함도없고 만족합니다."
lil-review-j.csv,40,MIXED,0.78318882,0.13145183,0.00210426,0.083255105,편의점에서만 구매하다가 쿠팡에서도 팔길래 사봤어요실버는 처음보는데 이쁘네요^^릴2.0은 잔고장이 너무 많아요;서비스센터도 많이없고...
lil-review-j.csv,41,POSITIVE,5.92E-04,1.99E-04,5.86E-05,0.999150991,색이 오묘한게 이뻐요 화이트 컬러로 사용했었는데새로운 색이 나오고 잃어버리기도 해서 구매했는데만족스럽습니다~
lil-review-j.csv,42,NEGATIVE,0.001423481,0.573425889,0.054411408,0.370739251,가래도 안 끌고 모든 사람들 연초 끊게 하고싶어요손님들 다 사주고싶어요 릴 참 좋네요연초 기침나오고 냄세나고 입 냄세 옷에 베이는 냄세죽겠네요
lil-review-j.csv,43,NEGATIVE,6.44E-04,0.993950725,0.002761219,0.002644184,"똑같은걸로 검정색 쓰고 있는데,연무량도 별로고 한두번 흡입하면 연기도 안나고 빨리지 않아서 기계문제인가 싶어서 다시 같은걸로 색만 바꿔서 삿는데 이것도 마찬가지네요 ㅠ 검정색보다 리셋도 느리고 묵짐함은 덜하고 시간단축도 빠르네요~~내것만 이런건지?다른사람꺼 는 안그러던데 as도 불편하고 어찌할지 ㅠ대략난감 복불복인가요?다른사람꺼는 이러지않던데 ㅠ"
lil-review-j.csv,44,NEUTRAL,1.65E-04,0.013979804,0.811856449,0.173998833,베리베리굿 입니다
lil-review-j.csv,45,POSITIVE,1.05E-04,1.19E-04,0.001545722,0.998230994,굿 굿
lil-review-j.csv,46,NEUTRAL,2.99E-04,0.133064017,0.683645427,0.182991952,단말기 에러가 상당합니다.. 스틱+카트리지 조합인데..
lil-review-j.csv,47,POSITIVE,0.012746771,0.016406128,0.001063234,0.969783843,아주 만족해요 대신 잃어버려서 다시구매 오늘도착할뜻
lil-review-j.csv,48,POSITIVE,1.31E-05,0.001267213,0.00277838,0.995941341,너무너무나 맘에 들어요!
lil-review-j.csv,49,POSITIVE,3.40E-05,8.20E-04,0.042414166,0.956731796,친구소개로구매햇는데기존쓰던것보 충전됴오레갸고좋다 써보고 좋아서 지인에게 선물함
lil-review-j.csv,50,POSITIVE,2.84E-04,0.25994432,0.058857646,0.680913746,남편 주려고 샀어요 무엇보다 담배 냄새는 안나서 좋아요
lil-review-j.csv,51,POSITIVE,2.88E-05,0.006634661,0.011710487,0.981626153,편의점 제품보다 견고해서 좋아요~카트리지 새지도 않음
lil-review-j.csv,52,NEUTRAL,2.85E-05,0.037563436,0.962023556,3.85E-04,카트리지기본으로 있어야하지않나요?
lil-review-j.csv,53,NEUTRAL,2.47E-05,0.025561737,0.969612002,0.004801546,전담 전용 카트리지는어디에 구매가능하죠???
lil-review-j.csv,54,NEGATIVE,1.71E-04,0.931194901,0.064524077,0.004109841,충전 케이블이 없네요 ???
lil-review-j.csv,55,POSITIVE,2.45E-04,0.073055081,0.014306526,0.912393808,남편 주려고 샀어요 무엇보다 담배 냄새는 안나서 좋아요
lil-review-j.csv,56,POSITIVE,1.48E-05,6.82E-04,0.00161322,0.997689605,편의점 제품보다 견고해서 좋아요~카트리지 새지도 않음
lil-review-j.csv,57,NEUTRAL,4.04E-05,0.071348391,0.928257346,3.54E-04,카트리지기본으로 있어야하지않나요?
lil-review-j.csv,58,NEUTRAL,1.76E-05,0.053674363,0.934512019,0.011795961,전담 전용 카트리지는어디에 구매가능하죠???
lil-review-j.csv,59,NEGATIVE,1.71E-04,0.931194901,0.064524077,0.004109841,충전 케이블이 없네요 ???
lil-review-j.csv,60,POSITIVE,0.019118693,0.023203861,0.13837111,0.819306314,짱 짱이에오 증말루요
lil-review-j.csv,61,POSITIVE,1.25E-05,7.53E-05,2.38E-04,0.999674678,제품 정말 좋아요
lil-review-j.csv,62,POSITIVE,3.48E-05,1.92E-04,0.003961357,0.995811462,좋네요.
lil-review-j.csv,63,MIXED,0.99854362,0.00102846,1.15E-04,3.13E-04,액상 용량 오류나는거 제외하면 다 좋아요.
lil-review-j.csv,64,POSITIVE,1.11E-05,4.01E-04,5.00E-04,0.999088287,좋습니다! 배터리도 한 갑에 한 번 충전하면 돼요!
lil-review-j.csv,65,NEGATIVE,0.047221623,0.915125012,0.021670604,0.01598281,이일째 이거만 폈는데 벌써 연초냄새 역함 ㅋㅋ
lil-review-j.csv,66,POSITIVE,2.16E-05,1.87E-04,6.20E-05,0.999729216,견고하고 좋아요찐맛안나서 너무좋네요
lil-review-j.csv,67,POSITIVE,1.13E-05,4.31E-04,0.001105031,0.998452783,사용하던거 친구가 분실해서 재구매했네요 아주 맘에 들어요
lil-review-j.csv,68,NEUTRAL,2.71E-04,0.06343399,0.898845732,0.03744933,굳
lil-review-j.csv,69,NEGATIVE,0.003498466,0.694998741,0.290496796,0.011005993,찐내 안나는 제품 고민고민하다가 그냥 지름 ㅎ
lil-review-j.csv,70,POSITIVE,1.02E-05,5.27E-04,1.40E-04,0.999323249,가격 저렴하고 잔고장없이 잘 사용하고 있어요
lil-review-j.csv,71,NEGATIVE,3.37E-06,0.996857524,0.002998363,1.41E-04,죽여버리고싶네요 그냥 기기 불량으로 보냈음빨아도 연기가 안남카트리지 몇번 교체를 해도 연기안남절대 사지 마셈사자마자 AS센터 가야하네요
lil-review-j.csv,72,NEGATIVE,4.05E-05,0.990766168,1.98E-04,0.00899553,완전 선택 실패. 권련형 전자담배 피우다 이거 처음 구입했는데 돈만 버렸네요.타격감도 전혀없고 담배값도 다른거에비해 비싸고.. 난감 합니다.완전 비추 합니다.
